Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,Price_Clean,Date_Clean,Returned,Complaint_Count,Subject,Message_Body,Complaint_Category,Sentiment
100918,2023-12-10,C0035,Accessories,Accessory Bundle,98.54,1,Paid,98.54,2023-12-10,True,2.0,Battery dies in 2 days | Return request,"My NordLock Pro battery drains in 48 hours.<br>I tried new batteries and it still dies.<br>Please help ASAP.<br>Also: battery drains.<br><br><br><br>--<br>NordTech Customer

My order #100918. | I want to get a refund for this product.<br>It is defective.<br>Please send return instructions.<br>Also: RMA.<br><br><br><br>--<br>NordTech Customer

Ref: TX-100918",Battery Issue,Negative
100517,02/12/2023,C0117,Accessories,Phone Case,33.43,1,Paid,33.43,2023-12-02,False,0.0,,,None,None
100085,18/11/2023,C0020,Accessories,Charger,$45.43,2,Paid,45.43,2023-11-18,False,0.0,,,None,None
100773,2023-12-07,C0004,Electronics,Smartphone Z,"893,14 EUR",1,Paid,893.14,2023-12-07,False,0.0,,,None,None
100347,27/11/2023,C0006,Electronics,TV Pro,937.66,2,Paid,937.66,2023-11-27,False,0.0,,,None,None
100539,2023-12-02,C0008,Electronics,TV Pro,$1441.81,1,Paid,1441.81,2023-12-02,False,0.0,,,None,None
100132,2023-11-20,C0001,Electronics,Laptop X,"1612,31 EUR",2,Paid,1612.31,2023-11-20,False,0.0,,,None,None
100376,2023-11-28,C0006,Smart Home,NordLock Pro,224.20,1,Paid,224.2,2023-11-28,False,0.0,,,None,None
101034,12/12/2023,C0214,Accessories,Charger,15.36,2,Paid,15.36,2023-12-12,False,0.0,,,None,None
100616,2023-12-04,C0005,Accessories,Screen Protector,$5.04,1,Failed,5.04,2023-12-04,False,0.0,,,None,None
100822,2023-12-08,C0242,Smart Home,NordLock Pro,200.64,1,Paid,200.64,2023-12-08,False,0.0,,,None,None
100362,2023-11-28,C0004,Accessories,Charger,43.85,2,Paid,43.85,2023-11-28,False,0.0,,,None,None
100428,2023-11-29,C0027,Accessories,Accessory Bundle,"69,78 EUR",1,Paid,69.78,2023-11-29,False,0.0,,,None,None
101032,2023-12-12,C0125,Accessories,Phone Case,"38,23 EUR",2,Paid,38.23,2023-12-12,False,1.0,Battery dies in 2 days,"My NordLock Pro dies in a day.
I tried new batteries and it still dies.
This is unacceptable.
Also: dead battery.

<p>Thanks</p><p>Customer</p>

My order #101032.",Battery Issue,Negative
100342,2023-11-27,C0024,Accessories,Phone Case,"36,96 EUR",2,Paid,36.96,2023-11-27,False,0.0,,,None,None
100498,2023-12-01,C0013,Accessories,Screen Protector,9.20,1,Paid,9.2,2023-12-01,False,0.0,,,None,None
100758,2023-12-07,C0057,Smart Home,NordLock Pro,$239.23,1,Paid,239.23,2023-12-07,False,2.0,Battery dies in 2 days | Locked out of my home,"My NordLock Pro dies in 2 days.<br>I tried new batteries and it still drains quickly.<br>This is unacceptable.<br><br>Sent from my iPhone

Order number: 100758 | I am stuck outside — the lock does not respond.<br>The app shows not responding.<br>I can't get into my house.<br>Also: stuck outside.<br><br>—<br>Regards,<br>A very unhappy customer

Order number: 100758",Battery Issue,Negative
101020,12/12/2023,C0013,Accessories,Screen Protector,12.92,1,Paid,12.92,2023-12-12,False,0.0,,,None,None
101146,03/12/2023,C0002,Smart Home,NordLock Pro,"192,26 EUR",1,Paid,192.26,2023-12-03,False,0.0,,,None,None
100734,06/12/2023,C0009,Smart Home,NordTherm,106.57,1,Failed,106.57,2023-12-06,False,0.0,,,None,None
100063,17/11/2023,C0046,Electronics,TV Pro,1698.27,1,Paid,1698.27,2023-11-17,False,0.0,,,None,None
100636,04/12/2023,C0008,Accessories,Accessory Bundle,37.42,4,Paid,37.42,2023-12-04,False,0.0,,,None,None
100914,2023-12-10,C0118,Accessories,USB-C Cable,"14,98 EUR",1,Paid,14.98,2023-12-10,False,2.0,Return request | Very disappointed,"<p>I want to return this product.
It is not as described.
Please send return instructions.
Also: money back.

<br><br>--<br>NordTech Customer</p>

Order number: 100914 | The product is defective.
Poor quality.
I want a replacement.

Sent from my iPhone

My order #100914.",Defect / Refund,Neutral
100468,2023-11-30,C0001,Electronics,TV Pro,"958,27 EUR",1,Paid,958.27,2023-11-30,False,0.0,,,None,None
100220,2023-11-24,C0073,Accessories,Accessory Bundle,"44,98 EUR",2,Paid,44.98,2023-11-24,False,1.0,NordLock Pro won't unlock,"<p>I am stuck outside — the lock will not unlock.
The app shows offline.
I need immediate assistance.

Sent from my iPhone</p>

My order #100220.",Connectivity,Negative
100443,30/11/2023,C0009,Electronics,Tablet A,487.70,1,Paid,487.7,2023-11-30,False,0.0,,,None,None
100153,2023-11-21,C0106,Electronics,Laptop X,1426.23,1,Paid,1426.23,2023-11-21,False,0.0,,,None,None
100326,2023-11-27,C0019,Smart Home,NordLock Pro,"238,66 EUR",1,Paid,238.66,2023-11-27,False,0.0,,,None,None
100308,2023-11-26,C0301,Accessories,Charger,42,1,Paid,42.0,2023-11-26,False,0.0,,,None,None
100859,2023-12-09,C0047,Electronics,TV Pro,1295.10,1,Paid,1295.1,2023-12-09,False,2.0,Not working as expected | NordLock Pro won't unlock,"<p>The product is defective.
Very disappointed.
What are my options?
Also: poor quality.

—
Regards,
A very unhappy customer</p><br><p>This is unacceptable.</p>

Order number: 100859 | I am locked out — the lock does not respond.
The app shows not responding.
I can't get into my house.
Also: locked out.

Sent from my Android device

Order number: 100859",Connectivity,Negative
100613,2023-12-04,C0005,Electronics,Smartphone Z,"701,94 EUR",1,Paid,701.94,2023-12-04,False,0.0,,,None,None
100585,2023-12-03,C0067,Smart Home,NordTherm,84.35,1,Paid,84.35,2023-12-03,False,0.0,,,None,None
100606,2023-12-04,C0003,Accessories,Screen Protector,5,2,Paid,5.0,2023-12-04,True,0.0,,,None,None
100204,23/11/2023,C0239,Electronics,NoiseCancel Headphones,204.43,1,Paid,204.43,2023-11-23,False,0.0,,,None,None
100772,07/12/2023,C0001,Accessories,Charger,43.23,1,Paid,43.23,2023-12-07,False,0.0,,,None,None
100399,29/11/2023,C0262,Electronics,NoiseCancel Headphones,186.48,1,Paid,186.48,2023-11-29,False,0.0,,,None,None
100005,15/11/2023,C0003,Electronics,Tablet A,"553,75 EUR",1,Paid,553.75,2023-11-15,False,0.0,,,None,None
101147,2023-11-24,C0276,Smart Home,NordLock Pro,205.21,1,Paid,205.21,2023-11-24,True,4.0,Battery problem with my lock | Where is my order? | Can't connect the app | I want a refund,"My smart lock battery drains in a day.
I changed batteries and it still dies.
This is unacceptable.

Sent from my Android device

Order number: 101147 | <p>My delivery is stuck.
Tracking shows no updates.
Please update me.
Also: delivery late.

Sent from my Android device</p>

My order #101147. | The app will not connect to WiFi.
I tried reinstalling the app but it fails.
It worked once and then stopped.

<br><br>--<br>NordTech Customer

Order number: 101147 | I want to get a refund for this product.
It is not as described.
I need my money back.

Sent from my iPhone

Order number: 101147",Battery Issue,Negative
100893,2023-12-10,C0224,Accessories,Accessory Bundle,47.39,1,Paid,47.39,2023-12-10,False,0.0,,,None,None
100900,2023-12-10,C0001,Accessories,USB-C Cable,"11,88 EUR",1,Paid,11.88,2023-12-10,False,0.0,,,None,None
100130,2023-11-20,C0271,Electronics,Laptop X,"1 394,09 EUR",1,Paid,1394.09,2023-11-20,False,0.0,,,None,None
100701,06/12/2023,C0120,Accessories,USB-C Cable,"17,86 EUR",2,Paid,17.86,2023-12-06,False,0.0,,,None,None
100845,09/12/2023,C0001,Smart Home,NordLock Pro,"202,58 EUR",1,Paid,202.58,2023-12-09,False,0.0,,,None,None
100994,12/12/2023,C0023,Smart Home,NordLock Pro,$192.70,1,Paid,192.7,2023-12-12,False,0.0,,,None,None
100458,2023-11-30,C0030,Smart Home,NordLock Pro,$214.91,1,Paid,214.91,2023-11-30,False,0.0,,,None,None
100072,2023-11-18,C0001,Accessories,Phone Case,25,1,Paid,25.0,2023-11-18,False,0.0,,,None,None
101053,13/12/2023,C0004,Electronics,TV Pro,"1 346,87 EUR",1,Paid,1346.87,2023-12-13,False,0.0,,,None,None
100672,2023-12-05,C0007,Electronics,NoiseCancel Headphones,196,1,Paid,196.0,2023-12-05,False,0.0,,,None,None
100656,05/12/2023,C0001,Smart Home,NordLock Pro,210,1,Paid,210.0,2023-12-05,False,0.0,,,None,None
101164,29/11/2023,C0296,Accessories,Accessory Bundle,"52,01 EUR",2,Paid,52.01,2023-11-29,False,0.0,,,None,None
100262,2023-11-25,C0033,Electronics,Smartphone Z,948.32,1,Paid,948.32,2023-11-25,True,0.0,,,None,None
101043,13/12/2023,C0002,Accessories,Accessory Bundle,"46,99 EUR",2,Paid,46.99,2023-12-13,False,0.0,,,None,None
100538,02/12/2023,C0007,Accessories,Accessory Bundle,"82,45 EUR",2,Paid,82.45,2023-12-02,False,0.0,,,None,None
100203,23/11/2023,C0079,Accessories,USB-C Cable,11.15,1,Paid,11.15,2023-11-23,False,0.0,,,None,None
101152,2023-11-24,C0126,Accessories,USB-C Cable,"9,10 EUR",1,Paid,9.1,2023-11-24,False,0.0,,,None,None
100071,2023-11-17,C0035,Accessories,USB-C Cable,15,4,Paid,15.0,2023-11-17,False,0.0,,,None,None
101128,14/12/2023,C0283,Electronics,TV Pro,1490.50,1,Paid,1490.5,2023-12-14,False,0.0,,,None,None
100954,2023-12-11,C0187,Accessories,Accessory Bundle,"97,99 EUR",2,Paid,97.99,2023-12-11,False,1.0,Where is my order?,"My delivery is stuck.
Tracking shows no updates.
This is taking too long.

Sent from my Android device

My order #100954.",Delivery,Negative
100128,2023-11-20,C0120,Accessories,Phone Case,33.65,1,Paid,33.65,2023-11-20,False,0.0,,,None,None
100371,28/11/2023,C0013,Electronics,Smartphone Z,"922,19 EUR",1,Paid,922.19,2023-11-28,False,0.0,,,None,None
100135,20/11/2023,C0098,Electronics,Laptop X,1417.96,1,Paid,1417.96,2023-11-20,False,0.0,,,None,None
100485,01/12/2023,C0060,Electronics,NoiseCancel Headphones,327.51,1,Paid,327.51,2023-12-01,False,0.0,,,None,None
100816,2023-12-08,C0031,Smart Home,NordLock Pro,"207,28 EUR",1,Paid,207.28,2023-12-08,True,1.0,Delivery delay,"<p>My delivery is delayed.
Tracking shows no updates.
Please update me.

—
Regards,
A very unhappy customer</p><br><p>ASAP</p>

My order #100816.",Connectivity,Negative
100222,2023-11-24,C0070,Accessories,Wireless Mouse,"39,86 EUR",1,Paid,39.86,2023-11-24,False,0.0,,,None,None
101093,2023-12-14,C0001,Electronics,NoiseCancel Headphones,"307,32 EUR",1,Paid,307.32,2023-12-14,False,0.0,,,None,None
101050,13/12/2023,C0012,Electronics,NoiseCancel Headphones,"223,42 EUR",1,Paid,223.42,2023-12-13,False,0.0,,,None,None
101129,2023-12-14,C0001,Electronics,TV Pro,$932.28,1,Paid,932.28,2023-12-14,False,0.0,,,None,None
100697,06/12/2023,C0001,Electronics,TV Pro,$1320.84,2,Paid,1320.84,2023-12-06,False,0.0,,,None,None
100657,2023-12-05,C0001,Smart Home,NordPlug,31.03,1,Failed,31.03,2023-12-05,False,0.0,,,None,None
100406,2023-11-29,C0143,Electronics,Tablet A,349.95,1,Paid,349.95,2023-11-29,False,0.0,,,None,None
100736,2023-12-06,C0002,Smart Home,NordTherm,"85,29 EUR",1,Paid,85.29,2023-12-06,False,0.0,,,None,None
100531,02/12/2023,C0004,Accessories,Wireless Mouse,23.82,1,Paid,23.82,2023-12-02,False,0.0,,,None,None
101090,14/12/2023,C0002,Smart Home,NordLock Pro,219.32,1,Paid,219.32,2023-12-14,False,0.0,,,None,None
100602,2023-12-04,C0007,Electronics,Tablet A,"529,46 EUR",1,Paid,529.46,2023-12-04,False,0.0,,,None,None
100211,2023-11-23,C0005,Electronics,Smartphone Z,988,1,Paid,988.0,2023-11-23,False,0.0,,,None,None
100388,28/11/2023,C0001,Electronics,Tablet A,$599.27,2,Paid,599.27,2023-11-28,False,0.0,,,None,None
101158,2023-12-04,C0040,Accessories,USB-C Cable,13,3,Paid,13.0,2023-12-04,False,1.0,Battery dies in 2 days,"<p>My smart lock dies in a day.
I changed batteries and it still drains quickly.
Please help ASAP.

Sent from my iPhone</p>

My order #101158.",Battery Issue,Negative
100711,2023-12-06,C0010,Accessories,Wireless Mouse,"29,11 EUR",1,Paid,29.11,2023-12-06,False,0.0,,,None,None
100848,2023-12-09,C0007,Accessories,Accessory Bundle,83,2,Paid,83.0,2023-12-09,False,0.0,,,None,None
100263,2023-11-25,C0001,Electronics,Smartphone Z,"740,02 EUR",1,Paid,740.02,2023-11-25,False,0.0,,,None,None
100305,2023-11-26,C0160,Accessories,Charger,17.05,3,Paid,17.05,2023-11-26,False,2.0,Product defective | Where is my order?,"<p>The product is not working.
This should not happen.
I want a replacement.

Sent from my Android device</p>

My order #100305. | <p>My delivery is stuck.
Tracking shows pending.
Please update me.

<br><br>--<br>NordTech Customer</p>

My order #100305.",Connectivity,Negative
100283,25/11/2023,C0003,Electronics,NoiseCancel Headphones,$343.43,1,Paid,343.43,2023-11-25,False,0.0,,,None,None
100997,12/12/2023,C0001,Electronics,Smartphone Z,"706,88 EUR",1,Paid,706.88,2023-12-12,False,0.0,,,None,None
101119,14/12/2023,C0064,Smart Home,NordLock Pro,188.97,2,Paid,188.97,2023-12-14,False,0.0,,,None,None
100465,30/11/2023,C0081,Accessories,Accessory Bundle,62.27,1,Paid,62.27,2023-11-30,False,0.0,,,None,None
100340,27/11/2023,C0059,Accessories,Accessory Bundle,26.09,2,Paid,26.09,2023-11-27,False,0.0,,,None,None
100337,2023-11-27,C0009,Accessories,Screen Protector,"6,38 EUR",1,Pending,6.38,2023-11-27,False,0.0,,,None,None
100156,2023-11-21,C0003,Electronics,TV Pro,1131.22,1,Failed,1131.22,2023-11-21,False,0.0,,,None,None
100513,2023-12-01,C0001,Smart Home,NordPlug,18.39,1,Paid,18.39,2023-12-01,False,0.0,,,None,None
100808,08/12/2023,C0028,Smart Home,NordLock Pro,"193,67 EUR",1,Paid,193.67,2023-12-08,False,0.0,,,None,None
100646,2023-12-04,C0102,Accessories,USB-C Cable,"18,98 EUR",1,Paid,18.98,2023-12-04,False,0.0,,,None,None
100540,02/12/2023,C0035,Electronics,TV Pro,978.66,1,Paid,978.66,2023-12-02,False,0.0,,,None,None
100074,2023-11-18,C0129,Smart Home,NordLock Pro,227.10,1,Paid,227.1,2023-11-18,False,1.0,Battery dies in 2 days,"My smart lock dies in a day.<br>I changed batteries and it still dies.<br>I can't rely on this.<br>Also: dead battery.<br><br>Sent from my iPhone

Ref: TX-100074",Battery Issue,Neutral
100044,2023-11-16,C0003,Electronics,NoiseCancel Headphones,207.57,1,Paid,207.57,2023-11-16,False,0.0,,,None,None
101198,2023-12-13,C0013,Accessories,Wireless Mouse,26.47,2,Paid,26.47,2023-12-13,False,0.0,,,None,None
100776,2023-12-07,C0093,Accessories,Screen Protector,10.13,3,Paid,10.13,2023-12-07,False,0.0,,,None,None
100801,08/12/2023,C0318,Accessories,Phone Case,30.35,4,Paid,30.35,2023-12-08,False,0.0,,,None,None
100627,2023-12-04,C0022,Accessories,Screen Protector,8.38,1,Paid,8.38,2023-12-04,False,1.0,Not working as expected,"The product is broken.
This should not happen.
Please help.

—
Regards,
A very unhappy customer

My order #100627.",Connectivity,Negative
100795,2023-12-07,C0002,Accessories,USB-C Cable,"9,83 EUR",1,Paid,9.83,2023-12-07,False,0.0,,,None,None
100569,2023-12-03,C0001,Accessories,Charger,28,1,Paid,28.0,2023-12-03,False,0.0,,,None,None
100254,2023-11-24,C0084,Electronics,Smartphone Z,906.32,1,Paid,906.32,2023-11-24,False,0.0,,,None,None
101003,2023-12-12,C0003,Smart Home,NordLock Pro,217.71,2,Paid,217.71,2023-12-12,False,0.0,,,None,None
100097,19/11/2023,C0001,Smart Home,NordLock Pro,$205.02,1,Paid,205.02,2023-11-19,False,0.0,,,None,None
100279,25/11/2023,C0002,Electronics,Tablet A,"791,92 EUR",1,Paid,791.92,2023-11-25,False,0.0,,,None,None
100710,2023-12-06,C0181,Electronics,Laptop X,$1439.35,1,Paid,1439.35,2023-12-06,False,0.0,,,None,None
100296,2023-11-26,C0028,Electronics,TV Pro,1020.82,1,Paid,1020.82,2023-11-26,False,0.0,,,None,None
100723,2023-12-06,C0020,Accessories,Laptop Sleeve,"15,59 EUR",2,Paid,15.59,2023-12-06,False,0.0,,,None,None
100346,2023-11-27,C0001,Smart Home,NordLock Pro,210.90,1,Paid,210.9,2023-11-27,False,0.0,,,None,None
100655,2023-12-05,C0023,Accessories,Accessory Bundle,"59,55 EUR",1,Paid,59.55,2023-12-05,True,1.0,Battery problem with my lock,"My smart lock battery drains in a day.<br>I tried new batteries and it still dies.<br>This is unacceptable.<br><br>Sent from my iPhone

Order number: 100655",Battery Issue,Negative
100099,2023-11-19,C0001,Electronics,TV Pro,$926.93,1,Paid,926.93,2023-11-19,False,0.0,,,None,None
100470,2023-11-30,C0200,Smart Home,NordLock Pro,"189,66 EUR",1,Paid,189.66,2023-11-30,False,3.0,Return request | Delivery delay | I want a refund,"I want to get a refund for this product.<br>It is defective.<br>Please send return instructions.<br><br><br><br>--<br>NordTech Customer

Ref: TX-100470 | My delivery is late.
Tracking shows no updates.
Where is my order?
Also: where is my order.

<br><br>--<br>NordTech Customer

Ref: TX-100470 | I want to get a refund for this product.<br>It is defective.<br>Please send return instructions.<br>Also: return.<br><br><p>Thanks</p><p>Customer</p>

Order number: 100470",Delivery,Negative
100504,2023-12-01,C0037,Accessories,Charger,42.66,1,Paid,42.66,2023-12-01,False,1.0,Delivery delay,"My delivery is stuck.<br>Tracking shows in transit for days.<br>This is taking too long.<br>Also: still not received.<br><br>Sent from my Android device

Order number: 100504",Delivery,Negative
100075,2023-11-18,C0022,Accessories,Wireless Mouse,"44,32 EUR",2,Paid,44.32,2023-11-18,False,0.0,,,None,None
100266,25/11/2023,C0007,Smart Home,NordCam Mini,"94,60 EUR",1,Paid,94.6,2023-11-25,False,0.0,,,None,None
101004,12/12/2023,C0030,Accessories,Charger,"19,80 EUR",3,Paid,19.8,2023-12-12,False,0.0,,,None,None
100131,20/11/2023,C0004,Accessories,Screen Protector,12.93,1,Paid,12.93,2023-11-20,False,0.0,,,None,None
100509,2023-12-01,C0015,Accessories,USB-C Cable,16.14,1,Paid,16.14,2023-12-01,False,1.0,Where is my order?,"My delivery is stuck.<br>Tracking shows pending.<br>Where is my order?<br><br>Sent from my Android device

My order #100509.",Delivery,Negative
100064,17/11/2023,C0012,Accessories,Phone Case,12,1,Paid,12.0,2023-11-17,False,0.0,,,None,None
100012,2023-11-15,C0005,Electronics,Laptop X,1546,2,Paid,1546.0,2023-11-15,False,0.0,,,None,None
101192,2023-11-25,C0003,Electronics,Smartphone Z,1056.70,1,Paid,1056.7,2023-11-25,False,0.0,,,None,None
100356,2023-11-28,C0037,Electronics,Tablet A,"556,99 EUR",1,Paid,556.99,2023-11-28,False,0.0,,,None,None
100028,2023-11-16,C0253,Accessories,Laptop Sleeve,29.42,1,Paid,29.42,2023-11-16,False,1.0,Battery dies in 2 days,"My smart lock dies in a day.
I tried new batteries and it still drains quickly.
Please help ASAP.

Sent from my Android device

My order #100028.",Battery Issue,Negative
100923,2023-12-10,C0022,Electronics,Smartphone Z,"711,15 EUR",1,Paid,711.15,2023-12-10,False,1.0,Battery problem with my lock,"My NordLock Pro dies in 48 hours.<br>I changed batteries and it still drains quickly.<br>This is unacceptable.<br>Also: dead battery.<br><br>—<br>Regards,<br>A very unhappy customer

My order #100923.",Battery Issue,Negative
100766,07/12/2023,C0034,Electronics,Tablet A,715,1,Paid,715.0,2023-12-07,False,0.0,,,None,None
100784,2023-12-07,C0019,Accessories,USB-C Cable,19.73,1,Paid,19.73,2023-12-07,False,3.0,Very disappointed | Very disappointed | App cannot connect to WiFi,"The product is broken.<br>Poor quality.<br>What are my options?<br><br><br><br>--<br>NordTech Customer

Order number: 100784 | The product is not working.<br>This should not happen.<br>Please help.<br><br><p>Thanks</p><p>Customer</p>

Order number: 100784 | <p>The app will not connect to WiFi.
I tried pairing again but it fails.
Please advise.

Sent from my iPhone</p>

Order number: 100784",Connectivity,Neutral
100425,2023-11-29,C0002,Accessories,USB-C Cable,$9.35,1,Pending,9.35,2023-11-29,False,0.0,,,None,None
100025,16/11/2023,C0001,Electronics,TV Pro,"929,16 EUR",1,Paid,929.16,2023-11-16,False,0.0,,,None,None
100959,2023-12-11,C0028,Electronics,TV Pro,1060.75,1,Paid,1060.75,2023-12-11,False,1.0,App cannot connect to WiFi,"The app cannot connect to the lock.<br>I tried resetting but it fails.<br>Is there a fix?<br><br><br><br>--<br>NordTech Customer

Order number: 100959",Connectivity,Neutral
100331,2023-11-27,C0058,Electronics,TV Pro,"1 145,46 EUR",1,Paid,1145.46,2023-11-27,False,0.0,,,None,None
101196,29/11/2023,C0003,Accessories,Laptop Sleeve,36.68,2,Paid,36.68,2023-11-29,False,0.0,,,None,None
100403,2023-11-29,C0025,Smart Home,NordLock Pro,190.38,1,Paid,190.38,2023-11-29,False,0.0,,,None,None
100192,2023-11-23,C0003,Accessories,Wireless Mouse,"56,45 EUR",1,Paid,56.45,2023-11-23,False,0.0,,,None,None
100626,04/12/2023,C0001,Electronics,Tablet A,"503,52 EUR",1,Failed,503.52,2023-12-04,False,0.0,,,None,None
100651,2023-12-05,C0002,Electronics,Smartphone Z,966.41,1,Paid,966.41,2023-12-05,False,0.0,,,None,None
100129,20/11/2023,C0051,Smart Home,NordLock Pro,$247.01,1,Paid,247.01,2023-11-20,False,0.0,,,None,None
100678,2023-12-05,C0033,Smart Home,NordLock Pro,229.79,1,Paid,229.79,2023-12-05,False,0.0,,,None,None
101133,14/12/2023,C0042,Electronics,TV Pro,1610.06,1,Paid,1610.06,2023-12-14,False,0.0,,,None,None
100169,2023-11-22,C0006,Electronics,NoiseCancel Headphones,"333,41 EUR",1,Paid,333.41,2023-11-22,False,0.0,,,None,None
100287,25/11/2023,C0072,Accessories,Charger,$17.47,1,Paid,17.47,2023-11-25,False,0.0,,,None,None
100383,2023-11-28,C0237,Smart Home,NordLock Pro,$208.61,2,Paid,208.61,2023-11-28,False,2.0,Battery dies in 2 days | Locked out of my home,"My NordLock Pro dies in 2 days.
I tried new batteries and it still dies.
Please help ASAP.

<br><br>--<br>NordTech Customer

My order #100383. | I am locked out — the lock will not unlock.
The app shows not responding.
I need immediate assistance.

<p>Thanks</p><p>Customer</p>

Order number: 100383",Battery Issue,Negative
100940,2023-12-11,C0002,Electronics,TV Pro,"1 465,79 EUR",1,Paid,1465.79,2023-12-11,False,0.0,,,None,None
100924,2023-12-10,C0087,Accessories,Accessory Bundle,"77,62 EUR",2,Paid,77.62,2023-12-10,False,0.0,,,None,None
101102,14/12/2023,C0002,Electronics,NoiseCancel Headphones,"227,69 EUR",1,Paid,227.69,2023-12-14,False,0.0,,,None,None
100857,2023-12-09,C0001,Electronics,NoiseCancel Headphones,150.30,1,Paid,150.3,2023-12-09,False,0.0,,,None,None
101086,2023-12-14,C0007,Smart Home,NordLock Pro,220.54,1,Paid,220.54,2023-12-14,False,0.0,,,None,None
100536,2023-12-02,C0001,Accessories,USB-C Cable,14,1,Paid,14.0,2023-12-02,False,0.0,,,None,None
100015,15/11/2023,C0013,Accessories,Laptop Sleeve,"28,15 EUR",1,Paid,28.15,2023-11-15,False,0.0,,,None,None
100420,2023-11-29,C0001,Accessories,Phone Case,"18,25 EUR",4,Paid,18.25,2023-11-29,False,0.0,,,None,None
100189,22/11/2023,C0001,Electronics,Laptop X,1507.54,2,Paid,1507.54,2023-11-22,False,0.0,,,None,None
101107,14/12/2023,C0003,Electronics,NoiseCancel Headphones,183.96,1,Paid,183.96,2023-12-14,False,0.0,,,None,None
101024,2023-12-12,C0003,Smart Home,NordLock Pro,226.20,1,Paid,226.2,2023-12-12,False,1.0,NordLock Pro battery drains fast,"My NordLock Pro dies in 48 hours.
I tried new batteries and it still dies.
Please help ASAP.

<br><br>--<br>NordTech Customer

Order number: 101024",Battery Issue,Negative
100437,2023-11-30,C0008,Electronics,Tablet A,$355.20,1,Paid,355.2,2023-11-30,False,0.0,,,None,None
101025,12/12/2023,C0120,Accessories,Charger,29,1,Paid,29.0,2023-12-12,False,0.0,,,None,None
100769,07/12/2023,C0050,Electronics,NoiseCancel Headphones,"282,69 EUR",1,Paid,282.69,2023-12-07,False,0.0,,,None,None
100375,2023-11-28,C0009,Accessories,Phone Case,"35,08 EUR",3,Paid,35.08,2023-11-28,False,0.0,,,None,None
100373,2023-11-28,C0024,Accessories,USB-C Cable,$17.66,1,Paid,17.66,2023-11-28,False,0.0,,,None,None
100591,2023-12-03,C0017,Smart Home,NordLock Pro,"239,52 EUR",1,Paid,239.52,2023-12-03,True,0.0,,,None,None
100675,05/12/2023,C0002,Accessories,Charger,46.60,1,Paid,46.6,2023-12-05,False,0.0,,,None,None
100417,2023-11-29,C0078,Accessories,Screen Protector,"6,53 EUR",1,Paid,6.53,2023-11-29,False,1.0,Can't open the door,"I am stuck outside — the lock will not unlock.<br>The app shows not responding.<br>I can't get into my house.<br><br><br><br>--<br>NordTech Customer

Order number: 100417",Connectivity,Negative
100195,23/11/2023,C0037,Smart Home,NordLock Pro,"181,85 EUR",1,Paid,181.85,2023-11-23,False,0.0,,,None,None
100450,30/11/2023,C0002,Accessories,Screen Protector,11.57,2,Paid,11.57,2023-11-30,False,0.0,,,None,None
100810,08/12/2023,C0002,Smart Home,NordLock Pro,180.92,1,Paid,180.92,2023-12-08,False,0.0,,,None,None
100775,2023-12-07,C0001,Accessories,USB-C Cable,"13,71 EUR",1,Paid,13.71,2023-12-07,False,0.0,,,None,None
100962,2023-12-11,C0006,Smart Home,NordLock Pro,190.08,1,Paid,190.08,2023-12-11,True,0.0,,,None,None
100962,2023-12-11,C0006,Smart Home,NordLock Pro,190.08,1,Paid,190.08,2023-12-11,True,0.0,,,None,None
101039,2023-12-12,C0001,Smart Home,NordLock Pro,"219,18 EUR",1,Paid,219.18,2023-12-12,False,0.0,,,None,None
100408,29/11/2023,C0005,Accessories,Laptop Sleeve,44.52,3,Paid,44.52,2023-11-29,False,0.0,,,None,None
100397,29/11/2023,C0007,Smart Home,NordLock Pro,199.29,1,Pending,199.29,2023-11-29,False,0.0,,,None,None
100615,04/12/2023,C0011,Electronics,NoiseCancel Headphones,$262.06,1,Paid,262.06,2023-12-04,False,0.0,,,None,None
100963,2023-12-11,C0024,Smart Home,NordLock Pro,206,1,Paid,206.0,2023-12-11,True,0.0,,,None,None
100749,07/12/2023,C0256,Accessories,Phone Case,"14,51 EUR",4,Paid,14.51,2023-12-07,False,0.0,,,None,None
100863,09/12/2023,C0011,Smart Home,NordLock Pro,"192,18 EUR",1,Paid,192.18,2023-12-09,False,0.0,,,None,None
100193,23/11/2023,C0010,Electronics,Tablet A,"752,45 EUR",1,Paid,752.45,2023-11-23,False,0.0,,,None,None
100150,2023-11-21,C0002,Electronics,NoiseCancel Headphones,"227,04 EUR",1,Paid,227.04,2023-11-21,False,0.0,,,None,None
100688,05/12/2023,C0006,Electronics,Tablet A,"644,02 EUR",1,Paid,644.02,2023-12-05,False,0.0,,,None,None
100791,2023-12-07,C0002,Electronics,Tablet A,$636.80,1,Paid,636.8,2023-12-07,False,0.0,,,None,None
100740,07/12/2023,C0047,Electronics,Smartphone Z,712.48,1,Paid,712.48,2023-12-07,False,0.0,,,None,None
100300,2023-11-26,C0009,Accessories,Phone Case,"18,67 EUR",3,Paid,18.67,2023-11-26,False,0.0,,,None,None
100708,2023-12-06,C0003,Electronics,Tablet A,"612,79 EUR",1,Paid,612.79,2023-12-06,False,0.0,,,None,None
100950,2023-12-11,C0258,Electronics,NoiseCancel Headphones,"200,27 EUR",1,Paid,200.27,2023-12-11,False,0.0,,,None,None
